BUKRS,LIFNR,GJAHR,BELNR,BUZEI,BLDAT_1,XBLNR,BLART,DMBTR,BLDAT
C04  ,236150,2018,203387432,1,,09-2018         ,EJ   ,3600,27/9/2018
C04  ,236296,2018,5100485365,1,,IN/001947/18    ,RE   ,61666.66,27/9/2018
C04  ,236296,2018,5100489802,1,,IN/001946/18    ,RE   ,32683.33,27/9/2018
C04  ,236417,2018,5100484418,1,,IV/MXS/1809/001 ,RE   ,331711.44,25/9/2018
C04  ,236417,2018,5100484422,1,,IV/MXS/1809/002 ,RE   ,27896.439,25/9/2018
C04  ,236417,2018,5100484424,1,,IV/MXS/1809/003 ,RE   ,46572.441,25/9/2018
C04  ,236417,2018,5100484431,1,,IV/MXS/1809/004 ,RE   ,251659.47,27/9/2018
C04  ,236417,2018,5100484433,1,,IV/MXS/1809/005 ,RE   ,16039.8,27/9/2018
C04  ,236417,2018,5100490272,1,,IV/MXS/1810/001 ,RE   ,6763.4399,16/10/2018
C04  ,236417,2018,5100490317,1,,IV/MXS/1810/002 ,RE   ,57492.602,26/10/2018
C04  ,236598,2018,203399696,1,,IN 0156         ,EJ   ,700,22/10/2018
C04  ,236682,2018,203391783,1,,CS182051        ,EJ   ,2736.6001,30/9/2018
C04  ,236682,2018,203391784,1,,CS182067        ,EJ   ,4641.04,30/9/2018
C04  ,236682,2018,203391785,1,,CS182032        ,EJ   ,27970.551,30/9/2018
C04  ,236682,2018,203391786,1,,CS182065        ,EJ   ,4017,30/9/2018
C04  ,236682,2018,203391787,1,,CS182063        ,EJ   ,10356.27,30/9/2018
C04  ,236682,2018,203391788,1,,CS182058        ,EJ   ,3268.6201,30/9/2018
C04  ,236682,2018,203391789,1,,CS182057        ,EJ   ,5497.8901,30/9/2018
C04  ,236682,2018,203391790,1,,CS182080        ,EJ   ,22799.24,30/9/2018
C04  ,236682,2018,203391890,1,,CS182076        ,EJ   ,331.31,30/9/2018
C04  ,236682,2018,203391891,1,,CS182075        ,EJ   ,2572.9099,30/9/2018
C04  ,236682,2018,203391892,1,,CS182079        ,EJ   ,729.14001,30/9/2018
C04  ,236682,2018,203391893,1,,CS182077        ,EJ   ,612.71997,30/9/2018
C04  ,236682,2018,203391894,1,,CS182078        ,EJ   ,33575.301,30/9/2018
C04  ,236682,2018,203391895,1,,CS182074        ,EJ   ,151.14,30/9/2018
C04  ,236682,2018,203391896,1,,CS182072        ,EJ   ,570.84998,30/9/2018
C04  ,236682,2018,203391897,1,,CS182073        ,EJ   ,122.54,30/9/2018
C04  ,236682,2018,203391898,1,,CS182040        ,EJ   ,9006.21,30/9/2018
C04  ,236682,2018,203391899,1,,CS182029        ,EJ   ,51398.469,30/9/2018
C04  ,236682,2018,203391900,1,,CS182026        ,EJ   ,29215.25,30/9/2018
C04  ,236682,2018,203391901,1,,CS182024        ,EJ   ,294598.72,30/9/2018
C04  ,236682,2018,203398790,1,,CS182070        ,EJ   ,4373.4399,30/9/2018
C04  ,236682,2018,203398834,1,,CS182061        ,EJ   ,6425.2598,30/9/2018
C04  ,236682,2018,203398836,1,,CS182053        ,EJ   ,3530.1899,30/9/2018
C04  ,236754,2018,5100486058,1,,INV-20180803    ,RE   ,64800,15/8/2018
C04  ,236754,2018,5100489801,1,,INV-2010180806  ,RE   ,40500,30/8/2018
C04  ,236754,2018,5100489812,1,,INV-2018/10-05  ,RE   ,528993,15/10/2018
C04  ,236754,2018,5100490042,1,,INV-2018/10-09  ,RE   ,477000,15/10/2018
C04  ,236754,2018,5100490387,1,,INV-2018/10-04  ,RE   ,190800,15/10/2018
C04  ,236896,2018,5100482255,1,,1030003664      ,RE   ,91902,27/8/2018
C04  ,236896,2018,5100482259,1,,1030003667      ,RE   ,512550,27/8/2018
C04  ,236896,2018,5100482260,1,,1030003647      ,RE   ,19425,27/8/2018
C04  ,236896,2018,5100482262,1,,1030003643      ,RE   ,8500,27/8/2018
C04  ,236896,2018,5100482263,1,,1030003645      ,RE   ,8500,27/8/2018
C04  ,236896,2018,5100482267,1,,1030003648      ,RE   ,21981,27/8/2018
C04  ,236896,2018,5100482268,1,,1030003649      ,RE   ,148988,27/8/2018
C04  ,236896,2018,5100482269,1,,1030003653      ,RE   ,30651,27/8/2018
C04  ,236896,2018,5100482270,1,,1030003650      ,RE   ,435692.41,27/8/2018
C04  ,236896,2018,5100482271,1,,1030003651      ,RE   ,121360.33,27/8/2018
C04  ,236896,2018,5100482272,1,,1030003713      ,RE   ,38880,28/8/2018
C04  ,236896,2018,5100482273,1,,1030003733      ,RE   ,30000,28/8/2018
C04  ,236896,2018,5100482274,1,,1030003712      ,RE   ,8894,28/8/2018
C04  ,236896,2018,5100482275,1,,1030003710      ,RE   ,160700,28/8/2018
C04  ,236896,2018,5100482276,1,,1030003709      ,RE   ,269144,29/8/2018
C04  ,236896,2018,5100482816,1,,1030003714      ,RE   ,483055,28/8/2018
C04  ,236896,2018,5100482818,1,,1030003715      ,RE   ,202359.5,28/8/2018
C04  ,236896,2018,5100486910,1,,2100008985      ,RE   ,10550.19,27/9/2018
C04  ,236896,2018,5100486933,1,,1030004093      ,RE   ,263500,28/9/2018
C04  ,236896,2018,5100486913,1,,1030004058      ,RE   ,60750,28/9/2018
C04  ,236896,2018,5100486921,1,,1030004070      ,RE   ,77625,28/9/2018
C04  ,236896,2018,5100486925,1,,1030004068      ,RE   ,60750,28/9/2018
C04  ,236896,2018,5100486926,1,,1030004094      ,RE   ,3657,28/9/2018
C04  ,236896,2018,5100486929,1,,1030004097      ,RE   ,2226,28/9/2018
C04  ,236896,2018,5100486939,1,,2100009033      ,RE   ,8923.8799,28/9/2018
C04  ,236896,2018,5100486945,1,,2100009035      ,RE   ,5406,1/10/2018
C04  ,236896,2018,5100486946,1,,1030004095      ,RE   ,6784,28/9/2018
C04  ,236896,2018,5100488829,1,,1030004075      ,RE   ,20590.5,28/9/2018
C04  ,236896,2018,5100488830,1,,1030003872      ,RE   ,106928.34,27/9/2018
C04  ,236896,2018,5100488831,1,,1030004096      ,RE   ,90100,28/9/2018
C04  ,236896,2018,5100488832,1,,1030004085      ,RE   ,109898.5,28/9/2018
C04  ,236896,2018,5100488833,1,,1030004092      ,RE   ,67575,28/9/2018
C04  ,236896,2018,5100488834,1,,1030004086      ,RE   ,9010,28/9/2018
C04  ,236896,2018,5100488836,1,,1030004081      ,RE   ,32490.061,28/9/2018
C04  ,236896,2018,5100488837,1,,1030004089      ,RE   ,105335.91,28/9/2018
C04  ,236896,2018,5100488841,1,,1030004091      ,RE   ,286135.09,28/9/2018
C04  ,236896,2018,5100488842,1,,1030004105      ,RE   ,147097.27,1/10/2018
C04  ,236896,2018,5100488848,1,,1030004087      ,RE   ,282375.69,28/9/2018
C04  ,236896,2018,5100488849,1,,1030004235      ,RE   ,66059.203,11/10/2018
C04  ,236896,2018,5100488850,1,,1030004234      ,RE   ,45550.32,11/10/2018
C04  ,236899,2018,203396091,1,,M10382          ,EJ   ,2850,30/8/2018
C04  ,236905,2018,203366978,4,,NC18001085PENA  ,EJ   ,300,23/7/2018
C04  ,237052,2018,203367130,2,,PTPL/K3389-SD3  ,EJ   ,220,14/8/2018
C04  ,237055,2018,203396034,1,,1300013192      ,EJ   ,6639.8901,26/2/2018
C04  ,237059,2018,203367336,4,,NC18003355LMAU  ,EJ   ,218.25,14/8/2018
C04  ,237061,2018,5100486339,1,,AA/MTPRI/0818   ,RE   ,14105.64,31/8/2018
C04  ,237061,2018,5100486340,1,,AA/MTKPG/0818   ,RE   ,16879.92,31/8/2018
C04  ,237061,2018,5100486341,1,,AA/MSUTG/0418   ,RE   ,6029.2798,30/4/2018
C04  ,237061,2018,5100486342,1,,AA/MTSBSI/0818  ,RE   ,16879.92,31/8/2018
C04  ,237061,2018,5100486343,1,,AA/MTSRWK/0818  ,RE   ,16879.92,31/8/2018
C04  ,237061,2018,5100486344,1,,AA/MTSBAH/0818  ,RE   ,16879.92,31/8/2018
C04  ,237061,2018,5100486345,1,,AA/MKNTN/0618   ,RE   ,8532,30/6/2018
C04  ,237061,2018,5100486346,1,,AA/MTJB/0818    ,RE   ,16879.92,31/8/2018
C04  ,237061,2018,5100486347,1,,AA/MKLCB/0818   ,RE   ,33097.121,31/8/2018
C04  ,237061,2018,5100486348,1,,AA/MTRWG/0818   ,RE   ,14105.64,31/8/2018
C04  ,237061,2018,5100486349,1,,AA/MTSBG/0818   ,RE   ,16879.92,31/8/2018
C04  ,237083,2018,203386763,1,,13252           ,EJ   ,30.639999,30/9/2018
C04  ,237083,2018,203386764,1,,13251           ,EJ   ,267.04001,30/9/2018
C04  ,237083,2018,203386765,1,,13250           ,EJ   ,10.21,30/9/2018
C04  ,237083,2018,203386766,1,,13249           ,EJ   ,1526.6899,30/9/2018
C04  ,237083,2018,203386768,1,,13248           ,EJ   ,362.53,30/9/2018
C04  ,237083,2018,203386769,1,,13247           ,EJ   ,18226.311,30/9/2018
C04  ,237083,2018,203387218,1,,13246           ,EJ   ,3846.1699,30/9/2018
C04  ,237083,2018,203389781,1,,13256           ,EJ   ,35.740002,30/9/2018
C04  ,237083,2018,203389782,1,,13255           ,EJ   ,49.02,30/9/2018
C04  ,237083,2018,203389783,1,,13254           ,EJ   ,69.440002,30/9/2018
C04  ,237083,2018,203389784,1,,13253           ,EJ   ,608.64001,30/9/2018
C04  ,237083,2018,203396230,1,,13331           ,EJ   ,33601.789,30/9/2018
C04  ,237083,2018,203396231,1,,13330           ,EJ   ,38355.09,30/9/2018
C04  ,237085,2018,203390533,1,,1300074122      ,EJ   ,3498,1/9/2018
C04  ,237085,2018,203390549,1,,1300074128      ,EJ   ,3498,1/9/2018
C04  ,237085,2018,5100488931,1,,DEZB/FIN/0881   ,RE   ,33964,1/9/2018
C04  ,237179,2018,203386723,1,,T18232          ,EJ   ,23.49,30/9/2018
C04  ,237179,2018,203395333,1,,T18245          ,EJ   ,5289.4302,30/9/2018
C04  ,237296,2018,203371453,2,,GTP/18-003A     ,EJ   ,2666,1/3/2018
C04  ,237495,2018,203391657,1,,18-1009-02      ,EJ   ,51862.301,30/8/2018
C04  ,237544,2018,203386600,1,,INV-330572      ,EJ   ,51066.129,2/10/2018
C04  ,237544,2018,203391989,1,,INV-330740      ,EJ   ,4800,3/10/2018
C04  ,237544,2018,203391990,1,,INV-330741      ,EJ   ,2100,3/10/2018
C04  ,237545,2018,203382567,1,,CS-076402       ,EJ   ,29883.23,2/10/2018
C04  ,237703,2018,5100481872,1,,37070           ,RE   ,12511.6,20/8/2018
C04  ,237703,2018,5100481873,1,,37068           ,RE   ,6444,20/8/2018
C04  ,237703,2018,5100481874,1,,37066           ,RE   ,2070,20/8/2018
C04  ,237703,2018,5100481875,1,,37067           ,RE   ,2130,20/8/2018
C04  ,237703,2018,5100481876,1,,37065           ,RE   ,3780,20/8/2018
C04  ,237703,2018,5100481878,1,,37064           ,RE   ,264,20/8/2018
C04  ,237703,2018,5100481879,1,,37069           ,RE   ,2824.5,20/8/2018
C04  ,237703,2018,5100483012,1,,36992           ,RE   ,5625.25,9/8/2018
C04  ,237703,2018,5100483018,1,,36991           ,RE   ,5647.5,9/8/2018
C04  ,237703,2018,5100483019,1,,37058           ,RE   ,6093,20/8/2018
C04  ,237703,2018,5100483020,1,,37059           ,RE   ,1280,20/8/2018
C04  ,237703,2018,5100483021,1,,37060           ,RE   ,910,20/8/2018
C04  ,237703,2018,5100483022,1,,37061           ,RE   ,7158,20/8/2018
C04  ,237703,2018,5100483023,1,,37062           ,RE   ,1152,20/8/2018
C04  ,237703,2018,5100483024,1,,37063           ,RE   ,3456,20/8/2018
C04  ,237703,2018,5100483029,1,,34671           ,RE   ,4687.3198,11/1/2018
C04  ,237703,2018,5100483030,1,,34672           ,RE   ,3789.5,11/1/2018
C04  ,237703,2018,5100483031,1,,34674           ,RE   ,15209.94,11/1/2018
C04  ,237703,2018,5100483034,1,,34675           ,RE   ,254.39999,11/1/2018
C04  ,237703,2018,5100483035,1,,34676           ,RE   ,8211.0195,11/1/2018
C04  ,237703,2018,5100483038,1,,34677           ,RE   ,508.79999,11/1/2018
C04  ,237706,2018,203365837,2,,5/1/3 JLD.16(33),EJ   ,90405,20/8/2018
C04  ,237724,2018,203395623,2,,BIL(15)DLM.JKR(B,EJ   ,343696.5,28/8/2018
C04  ,237746,2018,203386709,1,,8026            ,EJ   ,6251.3901,30/9/2018
C04  ,237746,2018,203386720,1,,8028            ,EJ   ,3802.5701,30/9/2018
C04  ,237746,2018,203386724,1,,8005            ,EJ   ,3540.4299,30/9/2018
C04  ,237746,2018,203386726,1,,8003            ,EJ   ,2914.8701,30/9/2018
C04  ,237746,2018,203386728,1,,8004            ,EJ   ,8690.8799,30/9/2018
C04  ,237746,2018,203387455,1,,8018            ,EJ   ,52693.48,30/9/2018
C04  ,237746,2018,203387459,1,,8023            ,EJ   ,3904.6899,30/9/2018
C04  ,237746,2018,203387862,1,,8067            ,EJ   ,3312.5601,30/9/2018
C04  ,237746,2018,203387865,1,,8054            ,EJ   ,9800.9404,30/9/2018
C04  ,237746,2018,203389489,1,,8001            ,EJ   ,6585.7798,30/9/2018
C04  ,237746,2018,203389799,1,,7998            ,EJ   ,3137.8799,30/9/2018
C04  ,237746,2018,203390435,1,,8160            ,EJ   ,698.22998,30/9/2018
C04  ,237746,2018,203390436,1,,8161            ,EJ   ,698.22998,30/9/2018
C04  ,237746,2018,203390437,1,,8122            ,EJ   ,12600.27,30/9/2018
C04  ,237746,2018,203390439,1,,8050            ,EJ   ,27975.699,30/9/2018
C04  ,237746,2018,203390441,1,,8039            ,EJ   ,43288.461,30/9/2018
C04  ,237746,2018,203390596,1,,8057            ,EJ   ,96228.922,30/9/2018
C04  ,237746,2018,203390602,1,,8126            ,EJ   ,4601.0801,30/9/2018
C04  ,237746,2018,203390761,1,,7997            ,EJ   ,6196.3999,30/9/2018
C04  ,237746,2018,203390762,1,,8002            ,EJ   ,3606.6799,30/9/2018
C04  ,237746,2018,203390763,1,,7996            ,EJ   ,2944.45,30/9/2018
C04  ,237746,2018,203390764,1,,7999            ,EJ   ,3808.8401,30/9/2018
C04  ,237746,2018,203390793,1,,8136            ,EJ   ,3572.75,30/9/2018
C04  ,237746,2018,203390834,1,,8024            ,EJ   ,2834.47,30/9/2018
C04  ,237746,2018,203390927,1,,8013            ,EJ   ,1124.85,30/9/2018
C04  ,237746,2018,203390928,1,,8014            ,EJ   ,765.90002,30/9/2018
C04  ,237746,2018,203390930,1,,8007            ,EJ   ,337.44,30/9/2018
C04  ,237746,2018,203390931,1,,8033            ,EJ   ,55.139999,30/9/2018
C04  ,237746,2018,203390932,1,,8012            ,EJ   ,308.39999,30/9/2018
C04  ,237746,2018,203390933,1,,8010            ,EJ   ,81.699997,30/9/2018
C04  ,237746,2018,203390934,1,,8009            ,EJ   ,379.89001,30/9/2018
C04  ,237746,2018,203390935,1,,8008            ,EJ   ,5801.9502,30/9/2018
C04  ,237746,2018,203390941,1,,8339            ,EJ   ,12666.72,30/9/2018
C04  ,237746,2018,203393315,1,,8016            ,EJ   ,1419.47,30/9/2018
C04  ,237746,2018,203393317,1,,8015            ,EJ   ,1311.22,30/9/2018
C04  ,237746,2018,203393318,1,,8045            ,EJ   ,33415.789,30/9/2018
C04  ,237746,2018,203393319,1,,8107            ,EJ   ,2324.3899,30/9/2018
C04  ,237746,2018,203393320,1,,8148            ,EJ   ,2381.48,30/9/2018
C04  ,237746,2018,203393321,1,,8044            ,EJ   ,172902.56,30/9/2018
C04  ,237746,2018,203393322,1,,8121            ,EJ   ,4039.6599,30/9/2018
C04  ,237746,2018,203393323,1,,8120            ,EJ   ,3858.3999,30/9/2018
C04  ,237746,2018,203393325,1,,8040            ,EJ   ,24415.439,30/9/2018
C04  ,237746,2018,203393326,1,,8041            ,EJ   ,45885.211,30/9/2018
C04  ,237746,2018,203393327,1,,8042            ,EJ   ,104482.96,30/9/2018
C04  ,237746,2018,203391763,1,,8017            ,EJ   ,4056.21,30/9/2018
C04  ,237746,2018,203391764,1,,8338            ,EJ   ,2652.8601,30/9/2018
C04  ,237746,2018,203391902,1,,8056            ,EJ   ,79738.859,30/9/2018
C04  ,237746,2018,203392093,1,,8124            ,EJ   ,8907.7197,30/9/2018
C04  ,237746,2018,203392159,1,,8337            ,EJ   ,6304.8198,30/9/2018
C04  ,237746,2018,203392266,1,,7990            ,EJ   ,1391,31/8/2018
C04  ,237746,2018,203392269,1,,8158            ,EJ   ,1396.46,30/9/2018
C04  ,237746,2018,203392270,1,,8159            ,EJ   ,698.22998,30/9/2018
C04  ,237746,2018,203392271,1,,8143            ,EJ   ,1736.21,30/9/2018
C04  ,237746,2018,203392272,1,,8144            ,EJ   ,20.08,30/9/2018
C04  ,237746,2018,203392273,1,,8123            ,EJ   ,15582.21,30/9/2018
C04  ,237746,2018,203392274,1,,8048            ,EJ   ,3596.3301,30/9/2018
C04  ,237746,2018,203392275,1,,8152            ,EJ   ,2148.3999,30/9/2018
C04  ,237746,2018,203392276,1,,8151            ,EJ   ,1074.2,30/9/2018
C04  ,237746,2018,203392277,1,,8034            ,EJ   ,3524.5,30/9/2018
C04  ,237746,2018,203392278,1,,7991            ,EJ   ,2140,31/8/2018
C04  ,237746,2018,203395309,1,,8036            ,EJ   ,2745.45,30/9/2018
C04  ,237746,2018,203395312,1,,8066            ,EJ   ,16396.061,30/9/2018
C04  ,237746,2018,203395313,1,,8035            ,EJ   ,9924.6504,30/9/2018
C04  ,237746,2018,203395314,1,,8049            ,EJ   ,55723.73,30/9/2018
C04  ,237746,2018,203395315,1,,8006            ,EJ   ,17059.561,30/9/2018
C04  ,237746,2018,203395316,1,,8027            ,EJ   ,3281.8101,30/9/2018
C04  ,237746,2018,203395598,1,,8025            ,EJ   ,3964.72,30/9/2018
C04  ,237746,2018,203395599,1,,8029            ,EJ   ,3321.6699,30/9/2018
C04  ,237746,2018,203397125,1,,8031            ,EJ   ,5294.73,30/9/2018
C04  ,237747,2018,203355685,4,,NC18003352PDNA  ,EJ   ,450,14/8/2018
C04  ,237927,2018,203386544,1,,20181800042303  ,EJ   ,0.16,26/9/2018
C04  ,237965,2018,203392204,1,,IN-335-18       ,EJ   ,680,9/10/2018
C04  ,237965,2018,203392205,1,,IN-336-18       ,EJ   ,430,9/10/2018
C04  ,237965,2018,203395604,1,,IN-122-18       ,EJ   ,1350,16/10/2018
C04  ,238016,2018,203396206,1,,000127          ,EJ   ,4706,1/10/2018
C04  ,238016,2018,203396207,1,,000128          ,EJ   ,2798,1/10/2018
C04  ,238046,2018,203367137,2,,KGPU/E0038-SD2  ,EJ   ,150,15/8/2018
C04  ,238394,2018,203398807,1,,BCE10101801     ,EJ   ,899.48999,10/10/2018
C04  ,238400,2018,203367132,4,,NC18001096ERNI  ,EJ   ,300,15/8/2018
C04  ,238439,2018,5100489051,1,,00002162        ,RE   ,3126,22/10/2018
C04  ,238439,2018,203396537,2,,0000000043659102,EJ   ,15000,1/3/2017
C04  ,238439,2018,203396535,2,,0000000043663302,EJ   ,15000,1/3/2017
C04  ,238439,2018,203396533,2,,0000000043663102,EJ   ,15000,1/3/2017
C04  ,238439,2018,203396531,2,,0000000043665102,EJ   ,15000,1/3/2017
C04  ,238439,2018,203396529,2,,0000000043667102,EJ   ,15000,1/3/2017
C04  ,238653,2018,203399065,1,,MCPA-CONSO-0918 ,EJ   ,360243.09,9/10/2018
C04  ,238662,2018,203396153,1,,ECPA/SEP2018Z   ,EJ   ,5695.6001,19/10/2018
C04  ,238666,2018,203396253,2,,0000000041398102,EJ   ,150,1/11/2018
C04  ,238720,2018,203399016,2,,0000000043637104,EJ   ,33850,28/9/2018
C04  ,238720,2018,203399014,2,,0000000043643304,EJ   ,33850,28/9/2018
C04  ,238720,2018,203366969,2,,KLGW-SD         ,EJ   ,33850,10/7/2018
C04  ,238768,2018,203392294,1,,INV08702        ,EJ   ,1125.47,16/10/2018
C04  ,238768,2018,203392298,1,,INV08701        ,EJ   ,9325.5898,20/9/2018
C04  ,239060,2018,203398856,1,,3378            ,EJ   ,22050,5/10/2018
C04  ,239060,2018,203398857,1,,3380            ,EJ   ,2410,5/10/2018
C04  ,239125,2018,203398098,1,,KWI1810-00150   ,EJ   ,60,8/10/2018
C04  ,239304,2018,203399442,2,,0000000043595108,EJ   ,2000,1/10/2018
C04  ,239306,2018,5100485349,1,,0192            ,RE   ,3216,4/10/2018
C04  ,239306,2018,5100485352,1,,0193            ,RE   ,4861,4/10/2018
C04  ,239306,2018,5100485353,1,,0194            ,RE   ,3864,4/10/2018
C04  ,239306,2018,5100485354,1,,0195            ,RE   ,2500,4/10/2018
C04  ,239306,2018,5100485355,1,,0196            ,RE   ,2700,4/10/2018
C04  ,239306,2018,5100486955,1,,0199            ,RE   ,3000,9/10/2018
C04  ,239306,2018,5100486956,1,,0300            ,RE   ,3400,9/10/2018
C04  ,239306,2018,5100486958,1,,0201            ,RE   ,750,9/10/2018
C04  ,239306,2018,5100486959,1,,0202            ,RE   ,2750,9/10/2018
C04  ,239310,2018,203364041,2,,000008292018REPP,EJ   ,1800,1/9/2018
C04  ,239310,2018,203376099,1,,0000000041672091,EJ   ,1800,1/10/2018
C04  ,239531,2018,203399061,1,,MCPA-CONSO-0918 ,EJ   ,212919,9/10/2018
C04  ,239615,2018,203355665,2,,KELR-SD         ,EJ   ,7500,23/8/2018
C04  ,239615,2018,203355666,2,,KELR-UD         ,EJ   ,1250,23/8/2018
C04  ,239654,2018,203390565,1,,166358          ,EJ   ,62803.051,30/9/2018
C04  ,239876,2018,203396173,1,,EWIG2.2/SEP2018 ,EJ   ,36541.738,19/10/2018
C04  ,240035,2018,203398862,1,,INV00991        ,EJ   ,1578,20/7/2018
C04  ,240333,2018,203399067,1,,MCPA-CONSO-0918 ,EJ   ,4002.1399,9/10/2018
C04  ,240482,2018,5100482071,1,,INV1809002      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100482212,1,,INV1809020      ,RE   ,10695,6/9/2018
C04  ,240482,2018,5100482213,1,,INV1809058      ,RE   ,8770,6/9/2018
C04  ,240482,2018,5100482231,1,,INV1809052      ,RE   ,9970,6/9/2018
C04  ,240482,2018,5100482232,1,,INV1809024      ,RE   ,10695,6/9/2018
C04  ,240482,2018,5100482233,1,,INV1809046      ,RE   ,9970,6/9/2018
C04  ,240482,2018,5100482234,1,,INV1809050      ,RE   ,9970,6/9/2018
C04  ,240482,2018,5100482235,1,,INV1809049      ,RE   ,9970,6/9/2018
C04  ,240482,2018,5100482236,1,,INV1809051      ,RE   ,9970,6/9/2018
C04  ,240482,2018,5100482237,1,,INV1809047      ,RE   ,9970,6/9/2018
C04  ,240482,2018,5100482975,1,,INV1807043      ,RE   ,10695,11/7/2018
C04  ,240482,2018,5100487371,1,,INV1807046      ,RE   ,10695,11/7/2018
C04  ,240482,2018,5100487373,1,,INV1807047      ,RE   ,10695,11/7/2018
C04  ,240482,2018,5100487374,1,,INV1807049      ,RE   ,10695,11/7/2018
C04  ,240482,2018,5100487522,1,,INV1809003      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100487523,1,,INV1809015      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100487524,1,,INV1809014      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100487525,1,,INV1809006      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100489627,1,,INV1809009      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100489628,1,,INV1809013      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100489629,1,,INV1809001      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100489630,1,,INV1809007      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100489632,1,,INV1809005      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100490390,1,,INV1809004      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100490391,1,,INV1809033      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100490392,1,,INV1809008      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100490393,1,,INV1809012      ,RE   ,10695,4/9/2018
C04  ,240482,2018,5100490394,1,,INV1809010      ,RE   ,10695,4/9/2018
C04  ,240483,2018,203368950,2,,PRAR - JKRDKT   ,EJ   ,175000,12/8/2018
C04  ,240524,2018,203371545,1,,EWIG2.2/AUG2018 ,EJ   ,4.0599999,21/9/2018
C04  ,240524,2018,203396167,1,,EWIG2.2/SEP2018 ,EJ   ,10626.18,19/10/2018
C04  ,240588,2018,203395821,1,,13377           ,EJ   ,8979.2598,30/9/2018
C04  ,240588,2018,203395822,1,,13378           ,EJ   ,67903.602,30/9/2018
C04  ,240589,2018,203393331,1,,ARM2736/09/18   ,EJ   ,39031.352,30/9/2018
C04  ,240589,2018,203391825,1,,ARM2745/09/18   ,EJ   ,398.26999,30/9/2018
C04  ,240589,2018,203391826,1,,ARM2744/09/18   ,EJ   ,293.07999,30/9/2018
C04  ,240589,2018,203391827,1,,ARM2743/09/18   ,EJ   ,18.379999,30/9/2018
C04  ,240589,2018,203391828,1,,ARM2742/09/18   ,EJ   ,5.3299999,30/9/2018
C04  ,240589,2018,203391829,1,,ARM2741/09/18   ,EJ   ,97.010002,30/9/2018
C04  ,240589,2018,203391830,1,,ARM2740/09/18   ,EJ   ,332.32999,30/9/2018
C04  ,240589,2018,203391831,1,,ARM2739/09/18   ,EJ   ,2296.6799,30/9/2018
C04  ,240589,2018,203391832,1,,ARM2734/09/18   ,EJ   ,94844.5,30/9/2018
C04  ,240589,2018,203391833,1,,ARM2735/09/18   ,EJ   ,13854.12,30/9/2018
C04  ,240589,2018,203391834,1,,ARM2738/09/18   ,EJ   ,6129.23,30/9/2018
C04  ,240593,2018,203399010,2,,0000000043643108,EJ   ,1500,18/9/2018
C04  ,240593,2018,203399033,2,,0000000043643107,EJ   ,10500,18/9/2018
