_key_in,_key_out,_score,BUKRS,LIFNR,GJAHR,BELNR,BUZEI,XBLNR,BLART,DMBTR,BLDAT,BLDAT_clean,DMBTR_clean,XBLNR_clean,LIFNR_clean,_Similarity_XBLNR
4200,4200,1,C04  ,220234,2018,5100487033,1,MAL1849467      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1849467      ,220234,1
4201,4201,1,C04  ,220234,2018,5100487034,1,MAL1848685      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1848685      ,220234,1
4202,4202,1,C04  ,220234,2018,5100487035,1,MAL1858931      ,RE   ,9685.96,2018-08-29 00:00:00,2018-08-29 00:00:00,9685.96,MAL1858931      ,220234,1
4613,4202,0.90000004,C04  ,220234,2018,5100489952,1,MAL1858932      ,RE   ,9685.96,2018-08-29 00:00:00,2018-08-29 00:00:00,9685.96,MAL1858931      ,220234,0.90000004
4203,4203,1,C04  ,220234,2018,5100487037,1,MAL1857910      ,RE   ,1952.7,2018-08-29 00:00:00,2018-08-29 00:00:00,1952.7,MAL1857910      ,220234,1
4204,4204,1,C04  ,220234,2018,5100487038,1,MAL1858690      ,RE   ,6224.25,2018-08-29 00:00:00,2018-08-29 00:00:00,6224.25,MAL1858690      ,220234,1
4205,4205,1,C04  ,220234,2018,5100487039,1,MAL1858260      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858260      ,220234,1
4206,4206,1,C04  ,220234,2018,5100487040,1,MAL1848152      ,RE   ,1123.96,2018-08-21 00:00:00,2018-08-21 00:00:00,1123.96,MAL1848152      ,220234,1
4207,4207,1,C04  ,220234,2018,5100487041,1,MAL1858665      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858665      ,220234,1
4208,4208,1,C04  ,220234,2018,5100487042,1,MAL1848742      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1848742      ,220234,1
4209,4209,1,C04  ,220234,2018,5100487044,1,MAL1850400      ,RE   ,9685.96,2018-08-21 00:00:00,2018-08-21 00:00:00,9685.96,MAL1850400      ,220234,1
4210,4210,1,C04  ,220234,2018,5100487045,1,MAL1858164      ,RE   ,8496.4502,2018-08-29 00:00:00,2018-08-29 00:00:00,8496.4502,MAL1858164      ,220234,1
3378,4210,0.90000004,C04  ,220234,2018,5100481271,1,MAL1858166      ,RE   ,8496.4502,2018-08-29 00:00:00,2018-08-29 00:00:00,8496.4502,MAL1858164      ,220234,0.90000004
4211,4211,1,C04  ,220234,2018,5100487046,1,MAL1847936      ,RE   ,1123.96,2018-08-21 00:00:00,2018-08-21 00:00:00,1123.96,MAL1847936      ,220234,1
4212,4212,1,C04  ,220234,2018,5100487047,1,MAL1858513      ,RE   ,2187,2018-08-29 00:00:00,2018-08-29 00:00:00,2187,MAL1858513      ,220234,1
4213,4213,1,C04  ,220234,2018,5100487048,1,MAL1847329      ,RE   ,8648.0996,2018-08-20 00:00:00,2018-08-20 00:00:00,8648.0996,MAL1847329      ,220234,1
4214,4214,1,C04  ,220234,2018,5100487049,1,MAL1859151      ,RE   ,9685.96,2018-08-29 00:00:00,2018-08-29 00:00:00,9685.96,MAL1859151      ,220234,1
3586,4214,0.90000004,C04  ,220234,2018,5100484520,1,MAL1859152      ,RE   ,9685.96,2018-08-29 00:00:00,2018-08-29 00:00:00,9685.96,MAL1859151      ,220234,0.90000004
4215,4215,1,C04  ,220234,2018,5100487051,1,MAL1849769      ,RE   ,6193.0498,2018-08-21 00:00:00,2018-08-21 00:00:00,6193.0498,MAL1849769      ,220234,1
4216,4216,1,C04  ,220234,2018,5100487052,1,MAL1858500      ,RE   ,1952.7,2018-08-29 00:00:00,2018-08-29 00:00:00,1952.7,MAL1858500      ,220234,1
4217,4217,1,C04  ,220234,2018,5100487053,1,MAL1849675      ,RE   ,9201.5996,2018-08-21 00:00:00,2018-08-21 00:00:00,9201.5996,MAL1849675      ,220234,1
4218,4218,1,C04  ,220234,2018,5100487054,1,MAL1850438      ,RE   ,8225.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8225.0996,MAL1850438      ,220234,1
4220,4220,1,C04  ,220234,2018,5100487056,1,MAL1850056      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1850056      ,220234,1
4221,4221,1,C04  ,220234,2018,5100487057,1,MAL1858823      ,RE   ,8648.0996,2018-08-29 00:00:00,2018-08-29 00:00:00,8648.0996,MAL1858823      ,220234,1
4222,4222,1,C04  ,220234,2018,5100487058,1,MAL1858591      ,RE   ,8648.0996,2018-08-29 00:00:00,2018-08-29 00:00:00,8648.0996,MAL1858591      ,220234,1
4223,4223,1,C04  ,220234,2018,5100487059,1,MAL1848056      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1848056      ,220234,1
4224,4224,1,C04  ,220234,2018,5100487060,1,MAL1858842      ,RE   ,9685.96,2018-08-29 00:00:00,2018-08-29 00:00:00,9685.96,MAL1858842      ,220234,1
3352,4224,0.90000004,C04  ,220234,2018,5100481245,1,MAL1858844      ,RE   ,9685.96,2018-08-29 00:00:00,2018-08-29 00:00:00,9685.96,MAL1858842      ,220234,0.90000004
3251,4224,0.90000004,C04  ,220234,2018,5100481099,1,MAL1858846      ,RE   ,9685.96,2018-08-29 00:00:00,2018-08-29 00:00:00,9685.96,MAL1858842      ,220234,0.90000004
4225,4225,1,C04  ,220234,2018,5100487061,1,MAL1850104      ,RE   ,4506.6001,2018-08-21 00:00:00,2018-08-21 00:00:00,4506.6001,MAL1850104      ,220234,1
4226,4226,1,C04  ,220234,2018,5100487062,1,MAL1847108      ,RE   ,8640.1396,2018-08-20 00:00:00,2018-08-20 00:00:00,8640.1396,MAL1847108      ,220234,1
4227,4227,1,C04  ,220234,2018,5100487063,1,MAL1858962      ,RE   ,33703,2018-08-29 00:00:00,2018-08-29 00:00:00,33703,MAL1858962      ,220234,1
4228,4228,1,C04  ,220234,2018,5100487065,1,MAL1858483      ,RE   ,5557.3501,2018-08-29 00:00:00,2018-08-29 00:00:00,5557.3501,MAL1858483      ,220234,1
4230,4230,1,C04  ,220234,2018,5100487067,1,MAL1858958      ,RE   ,8648.0996,2018-08-29 00:00:00,2018-08-29 00:00:00,8648.0996,MAL1858958      ,220234,1
4231,4231,1,C04  ,220234,2018,5100487068,1,MAL1849804      ,RE   ,8208.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8208.1396,MAL1849804      ,220234,1
4232,4232,1,C04  ,220234,2018,5100487069,1,MAL1849154      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1849154      ,220234,1
4233,4233,1,C04  ,220234,2018,5100487070,1,MAL1849406      ,RE   ,1123.96,2018-08-21 00:00:00,2018-08-21 00:00:00,1123.96,MAL1849406      ,220234,1
4234,4234,1,C04  ,220234,2018,5100487071,1,MAL1848104      ,RE   ,8225.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8225.0996,MAL1848104      ,220234,1
4235,4235,1,C04  ,220234,2018,5100487072,1,MAL1857746      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1857746      ,220234,1
4236,4236,1,C04  ,220234,2018,5100487074,1,MAL1849554      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1849554      ,220234,1
4237,4237,1,C04  ,220234,2018,5100487075,1,MAL1857908      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1857908      ,220234,1
4238,4238,1,C04  ,220234,2018,5100487076,1,MAL1848504      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1848504      ,220234,1
4239,4239,1,C04  ,220234,2018,5100487077,1,MAL1857961      ,RE   ,2187,2018-08-29 00:00:00,2018-08-29 00:00:00,2187,MAL1857961      ,220234,1
3404,4239,0.90000004,C04  ,220234,2018,5100481299,1,MAL1857969      ,RE   ,2187,2018-08-29 00:00:00,2018-08-29 00:00:00,2187,MAL1857961      ,220234,0.90000004
4240,4240,1,C04  ,220234,2018,5100487078,1,MAL1858382      ,RE   ,1952.7,2018-08-29 00:00:00,2018-08-29 00:00:00,1952.7,MAL1858382      ,220234,1
4241,4241,1,C04  ,220234,2018,5100487079,1,MAL1848435      ,RE   ,9201.5996,2018-08-21 00:00:00,2018-08-21 00:00:00,9201.5996,MAL1848435      ,220234,1
4242,4242,1,C04  ,220234,2018,5100487080,1,MAL1849271      ,RE   ,4743.75,2018-08-21 00:00:00,2018-08-21 00:00:00,4743.75,MAL1849271      ,220234,1
4243,4243,1,C04  ,220234,2018,5100487081,1,MAL1858663      ,RE   ,6224.25,2018-08-29 00:00:00,2018-08-29 00:00:00,6224.25,MAL1858663      ,220234,1
4244,4244,1,C04  ,220234,2018,5100487082,1,MAL1857879      ,RE   ,8648.0996,2018-08-29 00:00:00,2018-08-29 00:00:00,8648.0996,MAL1857879      ,220234,1
4171,4244,0.90000004,C04  ,220234,2018,5100486993,1,MAL1857878      ,RE   ,8648.0996,2018-08-29 00:00:00,2018-08-29 00:00:00,8648.0996,MAL1857879      ,220234,0.90000004
4246,4246,1,C04  ,220234,2018,5100487084,1,MAL1858400      ,RE   ,1952.7,2018-08-29 00:00:00,2018-08-29 00:00:00,1952.7,MAL1858400      ,220234,1
4181,4246,0.90000004,C04  ,220234,2018,5100487008,1,MAL1858407      ,RE   ,1952.7,2018-08-29 00:00:00,2018-08-29 00:00:00,1952.7,MAL1858400      ,220234,0.90000004
4247,4247,1,C04  ,220234,2018,5100487085,1,MAL1858109      ,RE   ,1952.7,2018-08-29 00:00:00,2018-08-29 00:00:00,1952.7,MAL1858109      ,220234,1
3350,4247,0.90000004,C04  ,220234,2018,5100481243,1,MAL1858102      ,RE   ,1952.7,2018-08-29 00:00:00,2018-08-29 00:00:00,1952.7,MAL1858109      ,220234,0.90000004
4249,4249,1,C04  ,220234,2018,5100487087,1,MAL1858463      ,RE   ,33703,2018-08-29 00:00:00,2018-08-29 00:00:00,33703,MAL1858463      ,220234,1
4250,4250,1,C04  ,220234,2018,5100487089,1,MAL1858171      ,RE   ,5557.3501,2018-08-29 00:00:00,2018-08-29 00:00:00,5557.3501,MAL1858171      ,220234,1
4252,4252,1,C04  ,220234,2018,5100487091,1,MAL1858655      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858655      ,220234,1
4253,4253,1,C04  ,220234,2018,5100487092,1,MAL1849238      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1849238      ,220234,1
4254,4254,1,C04  ,220234,2018,5100487093,1,MAL1849602      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1849602      ,220234,1
4255,4255,1,C04  ,220234,2018,5100487095,1,MAL1850052      ,RE   ,9685.96,2018-08-21 00:00:00,2018-08-21 00:00:00,9685.96,MAL1850052      ,220234,1
4256,4256,1,C04  ,220234,2018,5100487096,1,MAL1848357      ,RE   ,13936.8,2018-08-21 00:00:00,2018-08-21 00:00:00,13936.8,MAL1848357      ,220234,1
4257,4257,1,C04  ,220234,2018,5100487097,1,MAL1848676      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1848676      ,220234,1
4258,4258,1,C04  ,220234,2018,5100487098,1,MAL1848478      ,RE   ,5557.3501,2018-08-21 00:00:00,2018-08-21 00:00:00,5557.3501,MAL1848478      ,220234,1
4259,4259,1,C04  ,220234,2018,5100487099,1,MAL1847872      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1847872      ,220234,1
4260,4260,1,C04  ,220234,2018,5100487100,1,MAL1847274      ,RE   ,8648.0996,2018-08-20 00:00:00,2018-08-20 00:00:00,8648.0996,MAL1847274      ,220234,1
4261,4261,1,C04  ,220234,2018,5100487101,1,MAL1858264      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858264      ,220234,1
4262,4262,1,C04  ,220234,2018,5100487102,1,MAL1848845      ,RE   ,9926.6904,2018-08-21 00:00:00,2018-08-21 00:00:00,9926.6904,MAL1848845      ,220234,1
4263,4263,1,C04  ,220234,2018,5100487103,1,MAL1847723      ,RE   ,8215.6504,2018-08-21 00:00:00,2018-08-21 00:00:00,8215.6504,MAL1847723      ,220234,1
4264,4264,1,C04  ,220234,2018,5100487104,1,MAL1847287      ,RE   ,1123.96,2018-08-20 00:00:00,2018-08-20 00:00:00,1123.96,MAL1847287      ,220234,1
4265,4265,1,C04  ,220234,2018,5100487105,1,MAL1847755      ,RE   ,8208.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8208.1396,MAL1847755      ,220234,1
4266,4266,1,C04  ,220234,2018,5100487106,1,MAL1858523      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858523      ,220234,1
4267,4267,1,C04  ,220234,2018,5100487107,1,MAL1850253      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1850253      ,220234,1
4268,4268,1,C04  ,220234,2018,5100487108,1,MAL1858481      ,RE   ,8648.0996,2018-08-29 00:00:00,2018-08-29 00:00:00,8648.0996,MAL1858481      ,220234,1
4269,4269,1,C04  ,220234,2018,5100487109,1,MAL1849700      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1849700      ,220234,1
4270,4270,1,C04  ,220234,2018,5100487331,1,MAL1849402      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1849402      ,220234,1
4271,4271,1,C04  ,220234,2018,5100487332,1,MAL1848570      ,RE   ,9926.6904,2018-08-21 00:00:00,2018-08-21 00:00:00,9926.6904,MAL1848570      ,220234,1
4272,4272,1,C04  ,220234,2018,5100487333,1,MAL1847696      ,RE   ,9201.5996,2018-08-21 00:00:00,2018-08-21 00:00:00,9201.5996,MAL1847696      ,220234,1
4273,4273,1,C04  ,220234,2018,5100487334,1,MAL1849039      ,RE   ,8215.6504,2018-08-21 00:00:00,2018-08-21 00:00:00,8215.6504,MAL1849039      ,220234,1
4274,4274,1,C04  ,220234,2018,5100487336,1,MAL1858547      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858547      ,220234,1
4275,4275,1,C04  ,220234,2018,5100487337,1,MAL1848505      ,RE   ,7676.5498,2018-08-21 00:00:00,2018-08-21 00:00:00,7676.5498,MAL1848505      ,220234,1
4276,4276,1,C04  ,220234,2018,5100487339,1,MAL1848835      ,RE   ,5557.3501,2018-08-21 00:00:00,2018-08-21 00:00:00,5557.3501,MAL1848835      ,220234,1
4277,4277,1,C04  ,220234,2018,5100487121,1,MAL1857749      ,RE   ,135603.44,2018-08-29 00:00:00,2018-08-29 00:00:00,135603.44,MAL1857749      ,220234,1
4278,4278,1,C04  ,220234,2018,5100487122,1,MAL1849109      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1849109      ,220234,1
4279,4279,1,C04  ,220234,2018,5100487124,1,MAL1847998      ,RE   ,8864.25,2018-08-21 00:00:00,2018-08-21 00:00:00,8864.25,MAL1847998      ,220234,1
4280,4280,1,C04  ,220234,2018,5100487125,1,MAL1848629      ,RE   ,8225.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8225.0996,MAL1848629      ,220234,1
4281,4281,1,C04  ,220234,2018,5100487126,1,MAL1859170      ,RE   ,8648.0996,2018-08-29 00:00:00,2018-08-29 00:00:00,8648.0996,MAL1859170      ,220234,1
3523,4281,0.90000004,C04  ,220234,2018,5100481437,1,MAL1859173      ,RE   ,8648.0996,2018-08-29 00:00:00,2018-08-29 00:00:00,8648.0996,MAL1859170      ,220234,0.90000004
4282,4282,1,C04  ,220234,2018,5100487127,1,MAL1850418      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1850418      ,220234,1
4283,4283,1,C04  ,220234,2018,5100487128,1,MAL1848022      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1848022      ,220234,1
4409,4283,0.90000004,C04  ,220234,2018,5100487272,1,MAL1848029      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1848022      ,220234,0.90000004
4284,4284,1,C04  ,220234,2018,5100487129,1,MAL1847137      ,RE   ,8648.0996,2018-08-20 00:00:00,2018-08-20 00:00:00,8648.0996,MAL1847137      ,220234,1
4285,4285,1,C04  ,220234,2018,5100487130,1,MAL1850389      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1850389      ,220234,1
4286,4286,1,C04  ,220234,2018,5100487131,1,MAL1858424      ,RE   ,8648.0996,2018-08-29 00:00:00,2018-08-29 00:00:00,8648.0996,MAL1858424      ,220234,1
4287,4287,1,C04  ,220234,2018,5100487132,1,MAL1849637      ,RE   ,6224.25,2018-08-21 00:00:00,2018-08-21 00:00:00,6224.25,MAL1849637      ,220234,1
4288,4288,1,C04  ,220234,2018,5100487133,1,MAL1849509      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1849509      ,220234,1
4289,4289,1,C04  ,220234,2018,5100487134,1,MAL1858301      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858301      ,220234,1
4290,4290,1,C04  ,220234,2018,5100487135,1,MAL1847179      ,RE   ,8648.0996,2018-08-20 00:00:00,2018-08-20 00:00:00,8648.0996,MAL1847179      ,220234,1
4291,4291,1,C04  ,220234,2018,5100487136,1,MAL1849352      ,RE   ,8215.6504,2018-08-21 00:00:00,2018-08-21 00:00:00,8215.6504,MAL1849352      ,220234,1
4713,4291,0.90000004,C04  ,220234,2018,5100490141,1,MAL1849354      ,RE   ,8215.6504,2018-08-21 00:00:00,2018-08-21 00:00:00,8215.6504,MAL1849352      ,220234,0.90000004
4292,4292,1,C04  ,220234,2018,5100487137,1,MAL1849561      ,RE   ,12714.74,2018-08-21 00:00:00,2018-08-21 00:00:00,12714.74,MAL1849561      ,220234,1
4293,4293,1,C04  ,220234,2018,5100487138,1,MAL1847774      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1847774      ,220234,1
4294,4294,1,C04  ,220234,2018,5100487139,1,MAL1858693      ,RE   ,5557.3501,2018-08-29 00:00:00,2018-08-29 00:00:00,5557.3501,MAL1858693      ,220234,1
4295,4295,1,C04  ,220234,2018,5100487140,1,MAL1858532      ,RE   ,1952.7,2018-08-29 00:00:00,2018-08-29 00:00:00,1952.7,MAL1858532      ,220234,1
3561,4295,0.90000004,C04  ,220234,2018,5100482710,1,MAL1858530      ,RE   ,1952.7,2018-08-29 00:00:00,2018-08-29 00:00:00,1952.7,MAL1858532      ,220234,0.90000004
4296,4296,1,C04  ,220234,2018,5100487141,1,MAL1849310      ,RE   ,5557.3501,2018-08-21 00:00:00,2018-08-21 00:00:00,5557.3501,MAL1849310      ,220234,1
4297,4297,1,C04  ,220234,2018,5100487142,1,MAL1858439      ,RE   ,10449.15,2018-08-29 00:00:00,2018-08-29 00:00:00,10449.15,MAL1858439      ,220234,1
3247,4297,0.90000004,C04  ,220234,2018,5100481095,1,MAL1858434      ,RE   ,10449.15,2018-08-29 00:00:00,2018-08-29 00:00:00,10449.15,MAL1858439      ,220234,0.90000004
4298,4298,1,C04  ,220234,2018,5100487143,1,MAL1859271      ,RE   ,6224.25,2018-08-29 00:00:00,2018-08-29 00:00:00,6224.25,MAL1859271      ,220234,1
4299,4299,1,C04  ,220234,2018,5100487144,1,MAL1857973      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1857973      ,220234,1
4300,4300,1,C04  ,220234,2018,5100487145,1,MAL1850069      ,RE   ,8225.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8225.0996,MAL1850069      ,220234,1
4301,4301,1,C04  ,220234,2018,5100487146,1,MAL1858182      ,RE   ,3623.25,2018-08-29 00:00:00,2018-08-29 00:00:00,3623.25,MAL1858182      ,220234,1
4302,4302,1,C04  ,220234,2018,5100487148,1,MAL1858246      ,RE   ,1952.7,2018-08-29 00:00:00,2018-08-29 00:00:00,1952.7,MAL1858246      ,220234,1
3405,4302,0.90000004,C04  ,220234,2018,5100481300,1,MAL1858247      ,RE   ,1952.7,2018-08-29 00:00:00,2018-08-29 00:00:00,1952.7,MAL1858246      ,220234,0.90000004
4303,4303,1,C04  ,220234,2018,5100487149,1,MAL1850226      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1850226      ,220234,1
4304,4304,1,C04  ,220234,2018,5100487151,1,MAL1857873      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1857873      ,220234,1
4305,4305,1,C04  ,220234,2018,5100487157,1,MAL1850187      ,RE   ,6224.25,2018-08-21 00:00:00,2018-08-21 00:00:00,6224.25,MAL1850187      ,220234,1
4307,4307,1,C04  ,220234,2018,5100487159,1,MAL1859092      ,RE   ,9685.96,2018-08-29 00:00:00,2018-08-29 00:00:00,9685.96,MAL1859092      ,220234,1
4308,4308,1,C04  ,220234,2018,5100487160,1,MAL1858282      ,RE   ,6224.25,2018-08-29 00:00:00,2018-08-29 00:00:00,6224.25,MAL1858282      ,220234,1
3262,4308,0.90000004,C04  ,220234,2018,5100483310,1,MAL1858288      ,RE   ,6224.25,2018-08-29 00:00:00,2018-08-29 00:00:00,6224.25,MAL1858282      ,220234,0.90000004
4309,4309,1,C04  ,220234,2018,5100487161,1,MAL1857953      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1857953      ,220234,1
4310,4310,1,C04  ,220234,2018,5100487163,1,MAL1849959      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1849959      ,220234,1
4311,4311,1,C04  ,220234,2018,5100487164,1,MAL1858904      ,RE   ,8648.0996,2018-08-29 00:00:00,2018-08-29 00:00:00,8648.0996,MAL1858904      ,220234,1
4312,4312,1,C04  ,220234,2018,5100487165,1,MAL1850031      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1850031      ,220234,1
4610,4312,0.90000004,C04  ,220234,2018,5100489949,1,MAL1850032      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1850031      ,220234,0.90000004
4313,4313,1,C04  ,220234,2018,5100487167,1,MAL1858485      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858485      ,220234,1
3682,4313,0.90000004,C04  ,220234,2018,5100484674,1,MAL1858482      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858485      ,220234,0.90000004
3451,4313,0.90000004,C04  ,220234,2018,5100481347,1,MAL1858487      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858485      ,220234,0.90000004
3264,4313,0.90000004,C04  ,220234,2018,5100483312,1,MAL1858486      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858485      ,220234,0.90000004
3285,4313,0.90000004,C04  ,220234,2018,5100483334,1,MAL1858489      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858485      ,220234,0.90000004
3385,4313,0.90000004,C04  ,220234,2018,5100481280,1,MAL1858480      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858485      ,220234,0.90000004
4314,4314,1,C04  ,220234,2018,5100487168,1,MAL1848738      ,RE   ,9685.96,2018-08-21 00:00:00,2018-08-21 00:00:00,9685.96,MAL1848738      ,220234,1
4315,4315,1,C04  ,220234,2018,5100487169,1,MAL1858548      ,RE   ,8640.1396,2018-08-29 00:00:00,2018-08-29 00:00:00,8640.1396,MAL1858548      ,220234,1
4316,4316,1,C04  ,220234,2018,5100487170,1,MAL1849777      ,RE   ,7268.1001,2018-08-21 00:00:00,2018-08-21 00:00:00,7268.1001,MAL1849777      ,220234,1
4317,4317,1,C04  ,220234,2018,5100487171,1,MAL1857968      ,RE   ,8648.0996,2018-08-29 00:00:00,2018-08-29 00:00:00,8648.0996,MAL1857968      ,220234,1
4318,4318,1,C04  ,220234,2018,5100487172,1,MAL1858047      ,RE   ,5557.3501,2018-08-29 00:00:00,2018-08-29 00:00:00,5557.3501,MAL1858047      ,220234,1
3528,4318,0.90000004,C04  ,220234,2018,5100481485,1,MAL1858048      ,RE   ,5557.3501,2018-08-29 00:00:00,2018-08-29 00:00:00,5557.3501,MAL1858047      ,220234,0.90000004
4319,4319,1,C04  ,220234,2018,5100487173,1,MAL1848621      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1848621      ,220234,1
4320,4320,1,C04  ,220234,2018,5100487174,1,MAL1849150      ,RE   ,4506.6001,2018-08-21 00:00:00,2018-08-21 00:00:00,4506.6001,MAL1849150      ,220234,1
4321,4321,1,C04  ,220234,2018,5100487175,1,MAL1847647      ,RE   ,5557.3501,2018-08-21 00:00:00,2018-08-21 00:00:00,5557.3501,MAL1847647      ,220234,1
4322,4322,1,C04  ,220234,2018,5100487177,1,MAL1847662      ,RE   ,5152.2002,2018-08-21 00:00:00,2018-08-21 00:00:00,5152.2002,MAL1847662      ,220234,1
4323,4323,1,C04  ,220234,2018,5100487178,1,MAL1858295      ,RE   ,9685.96,2018-08-29 00:00:00,2018-08-29 00:00:00,9685.96,MAL1858295      ,220234,1
4325,4325,1,C04  ,220234,2018,5100487180,1,MAL1850157      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1850157      ,220234,1
4326,4326,1,C04  ,220234,2018,5100487181,1,MAL1847955      ,RE   ,8640.1396,2018-08-21 00:00:00,2018-08-21 00:00:00,8640.1396,MAL1847955      ,220234,1
4327,4327,1,C04  ,220234,2018,5100487182,1,MAL1848557      ,RE   ,5557.3501,2018-08-21 00:00:00,2018-08-21 00:00:00,5557.3501,MAL1848557      ,220234,1
